timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
10th < 2020,usa < kentucky,usa < indiana,power,4996.502781742678,flhExc
10th < 2020,usa < kentucky,usa < indiana,power,4996.502781742678,flhExc
10th < 2020,usa < kentucky,usa < ohio,power,3558.0057053721453,flhExc
10th < 2020,usa < kentucky,usa < ohio,power,3558.0057053721453,flhExc
10th < 2020,usa < kentucky,usa < tennessee,power,3149.5773744810767,flhExc
10th < 2020,usa < kentucky,usa < tennessee,power,3149.5773744810767,flhExc
10th < 2020,usa < kentucky,usa < virginia,power,4574.418864849591,flhExc
10th < 2020,usa < kentucky,usa < virginia,power,4574.418864849591,flhExc
10th < 2020,usa < kentucky,usa < westVirginia,power,6560.123005010161,flhExc
10th < 2020,usa < kentucky,usa < westVirginia,power,6560.123005010161,flhExc
10th < 2020,usa < louisiana,usa < arkansas,power,3020.6764043473377,flhExc
10th < 2020,usa < louisiana,usa < arkansas,power,3020.6764043473377,flhExc
10th < 2020,usa < louisiana,usa < mississippi,power,3511.7531892344955,flhExc
10th < 2020,usa < louisiana,usa < mississippi,power,3511.7531892344955,flhExc
