region_1,region_2,technology_4,timestep_2,parameter,value,comment
usa,newYork,pOil,2050,capaConvResi,1.2991,
usa,ohio,pOil,2020,capaConvResi,1.6611,
usa,ohio,pOil,2025,capaConvResi,1.2461,
usa,ohio,pOil,2030,capaConvResi,0.9341,
usa,ohio,pOil,2035,capaConvResi,0.7011,
usa,ohio,pOil,2040,capaConvResi,0.5261,
usa,ohio,pOil,2045,capaConvResi,0.3941,
usa,ohio,pOil,2050,capaConvResi,0.2961,
usa,oklahoma,pOil,2020,capaConvResi,0.1501,
usa,oklahoma,pOil,2025,capaConvResi,0.1121,
usa,oklahoma,pOil,2030,capaConvResi,0.0841,
usa,oklahoma,pOil,2035,capaConvResi,0.0631,
usa,oklahoma,pOil,2040,capaConvResi,0.0471,
usa,oklahoma,pOil,2045,capaConvResi,0.0361,
usa,oklahoma,pOil,2050,capaConvResi,0.0271,
usa,pennsylvania,pOil,2020,capaConvResi,4.1211,
usa,pennsylvania,pOil,2025,capaConvResi,3.0911,
usa,pennsylvania,pOil,2030,capaConvResi,2.3181,
usa,pennsylvania,pOil,2035,capaConvResi,1.7381,
usa,pennsylvania,pOil,2040,capaConvResi,1.3041,
usa,pennsylvania,pOil,2045,capaConvResi,0.9781,
usa,pennsylvania,pOil,2050,capaConvResi,0.7331,
usa,southCarolina,pOil,2020,capaConvResi,1.3431,
usa,southCarolina,pOil,2025,capaConvResi,1.0081,
usa,southCarolina,pOil,2030,capaConvResi,0.7561,
usa,southCarolina,pOil,2035,capaConvResi,0.5671,
usa,southCarolina,pOil,2040,capaConvResi,0.4251,
usa,southCarolina,pOil,2045,capaConvResi,0.3191,
usa,southCarolina,pOil,2050,capaConvResi,0.2391,
usa,southDakota,pOil,2020,capaConvResi,0.5581,
usa,southDakota,pOil,2025,capaConvResi,0.4181,
usa,southDakota,pOil,2030,capaConvResi,0.3141,
usa,southDakota,pOil,2035,capaConvResi,0.2351,
usa,southDakota,pOil,2040,capaConvResi,0.1771,
usa,southDakota,pOil,2045,capaConvResi,0.1321,
usa,southDakota,pOil,2050,capaConvResi,0.0991,
usa,tennessee,pOil,2020,capaConvResi,0.1101,
usa,tennessee,pOil,2025,capaConvResi,0.0821,
usa,tennessee,pOil,2030,capaConvResi,0.0621,
usa,tennessee,pOil,2035,capaConvResi,0.0461,
usa,tennessee,pOil,2040,capaConvResi,0.0351,
usa,tennessee,pOil,2045,capaConvResi,0.0261,
usa,texas,pOil,2020,capaConvResi,0.2101,
usa,texas,pOil,2025,capaConvResi,0.1581,
usa,texas,pOil,2030,capaConvResi,0.1181,
usa,texas,pOil,2035,capaConvResi,0.0891,
usa,texas,pOil,2040,capaConvResi,0.0671,
usa,texas,pOil,2045,capaConvResi,0.0501,
usa,texas,pOil,2050,capaConvResi,0.0371,
usa,utah,pOil,2020,capaConvResi,0.0561,
usa,utah,pOil,2025,capaConvResi,0.0421,
usa,utah,pOil,2030,capaConvResi,0.0311,
usa,virginia,pOil,2020,capaConvResi,5.2461,
usa,virginia,pOil,2025,capaConvResi,3.9351,
usa,virginia,pOil,2030,capaConvResi,2.9511,
usa,virginia,pOil,2035,capaConvResi,2.2131,
usa,virginia,pOil,2040,capaConvResi,1.6601,
usa,virginia,pOil,2045,capaConvResi,1.2451,
usa,virginia,pOil,2050,capaConvResi,0.9341,
usa,vermont,pOil,2020,capaConvResi,0.2591,
usa,vermont,pOil,2025,capaConvResi,0.1941,
usa,vermont,pOil,2030,capaConvResi,0.1461,
usa,vermont,pOil,2035,capaConvResi,0.1091,
usa,vermont,pOil,2040,capaConvResi,0.0821,
usa,vermont,pOil,2045,capaConvResi,0.0611,
usa,vermont,pOil,2050,capaConvResi,0.0461,
usa,washington,pOil,2020,capaConvResi,0.0301,
usa,wisconsin,pOil,2020,capaConvResi,1.3971,
usa,wisconsin,pOil,2025,capaConvResi,1.0471,
usa,wisconsin,pOil,2030,capaConvResi,0.7861,
usa,wisconsin,pOil,2035,capaConvResi,0.5891,
usa,wisconsin,pOil,2040,capaConvResi,0.4421,
usa,wisconsin,pOil,2045,capaConvResi,0.3311,
usa,wisconsin,pOil,2050,capaConvResi,0.2491,
usa,westVirginia,pOil,2020,capaConvResi,0.0351,
usa,westVirginia,pOil,2025,capaConvResi,0.0261,
usa,california,resGeothermal,2020,capaConvResi,0.595,
usa,california,resGeothermal,2025,capaConvResi,0.446,
usa,california,resGeothermal,2030,capaConvResi,0.335,
usa,california,resGeothermal,2035,capaConvResi,0.251,
usa,california,resGeothermal,2040,capaConvResi,0.188,
usa,california,resGeothermal,2045,capaConvResi,0.141,
usa,california,resGeothermal,2050,capaConvResi,0.106,
usa,nevada,resGeothermal,2020,capaConvResi,0.143,
usa,nevada,resGeothermal,2025,capaConvResi,0.107,
usa,nevada,resGeothermal,2030,capaConvResi,0.081,
usa,nevada,resGeothermal,2035,capaConvResi,0.06,
usa,nevada,resGeothermal,2040,capaConvResi,0.045,
usa,nevada,resGeothermal,2045,capaConvResi,0.034,
usa,alabama,resHydroLarge,all,capaConvResi,2.6033,
usa,arkansas,resHydroLarge,all,capaConvResi,1.058,
usa,arizona,resHydroLarge,all,capaConvResi,2.2841,
usa,california,resHydroLarge,all,capaConvResi,10.8194,
usa,colorado,resHydroLarge,all,capaConvResi,0.9174,
usa,connecticut,resHydroLarge,all,capaConvResi,0.1174,
usa,florida,resHydroLarge,all,capaConvResi,0.0438,
usa,georgia,resHydroLarge,all,capaConvResi,2.8232,
usa,iowa,resHydroLarge,all,capaConvResi,0.1013,
usa,idaho,resHydroLarge,all,capaConvResi,1.9933,
usa,illinois,resHydroLarge,all,capaConvResi,0.0312,
usa,indiana,resHydroLarge,all,capaConvResi,0.0722,
usa,kentucky,resHydroLarge,all,capaConvResi,0.6308,
usa,louisiana,resHydroLarge,all,capaConvResi,0.1508,
usa,massachusetts,resHydroLarge,all,capaConvResi,1.4189,
usa,maryland,resHydroLarge,all,capaConvResi,0.4322,
usa,maine,resHydroLarge,all,capaConvResi,0.5624,
usa,michigan,resHydroLarge,all,capaConvResi,1.8392,
usa,minnesota,resHydroLarge,all,capaConvResi,0.1688,
usa,missouri,resHydroLarge,all,capaConvResi,0.8677,
usa,montana,resHydroLarge,all,capaConvResi,2.0608,
usa,northCarolina,resHydroLarge,all,capaConvResi,1.5573,
usa,northDakota,resHydroLarge,all,capaConvResi,0.4816,
usa,nebraska,resHydroLarge,all,capaConvResi,0.2607,
usa,newHampshire,resHydroLarge,all,capaConvResi,0.3333,
usa,newJersey,resHydroLarge,all,capaConvResi,0.3669,
usa,newMexico,resHydroLarge,all,capaConvResi,0.064,
usa,nevada,resHydroLarge,all,capaConvResi,0.8252,
usa,newYork,resHydroLarge,all,capaConvResi,4.6367,
usa,ohio,resHydroLarge,all,capaConvResi,0.1009,
usa,oklahoma,resHydroLarge,all,capaConvResi,0.8425,
usa,oregon,resHydroLarge,all,capaConvResi,6.6285,
usa,pennsylvania,resHydroLarge,all,capaConvResi,1.9299,
usa,southCarolina,resHydroLarge,all,capaConvResi,3.0945,
usa,southDakota,resHydroLarge,all,capaConvResi,1.2566,
usa,tennessee,resHydroLarge,all,capaConvResi,3.3045,
usa,texas,resHydroLarge,all,capaConvResi,0.5547,
usa,utah,resHydroLarge,all,capaConvResi,0.2056,
usa,virginia,resHydroLarge,all,capaConvResi,3.0839,
usa,vermont,resHydroLarge,all,capaConvResi,0.255,
usa,washington,resHydroLarge,all,capaConvResi,16.7862,
usa,wisconsin,resHydroLarge,all,capaConvResi,0.4134,
usa,westVirginia,resHydroLarge,all,capaConvResi,1.058,
usa,wyoming,resHydroLarge,all,capaConvResi,0.238,
usa,arizona,resPvUtilityOpt,2020,capaConvResi,9.3876,
usa,arizona,resPvUtilityOpt,2025,capaConvResi,7.0428,
usa,arizona,resPvUtilityOpt,2030,capaConvResi,5.2759,
usa,arizona,resPvUtilityOpt,2035,capaConvResi,3.9631,
usa,arizona,resPvUtilityOpt,2040,capaConvResi,2.9724,
usa,arizona,resPvUtilityOpt,2045,capaConvResi,2.2293,
usa,arizona,resPvUtilityOpt,2050,capaConvResi,1.6678,
usa,california,resPvUtilityOpt,2020,capaConvResi,43.7012,
usa,california,resPvUtilityOpt,2025,capaConvResi,32.7779,
usa,california,resPvUtilityOpt,2030,capaConvResi,24.5793,
usa,california,resPvUtilityOpt,2035,capaConvResi,18.4366,
usa,california,resPvUtilityOpt,2040,capaConvResi,13.8295,
usa,california,resPvUtilityOpt,2045,capaConvResi,10.3701,
usa,california,resPvUtilityOpt,2050,capaConvResi,7.7776,
usa,colorado,resPvUtilityOpt,2020,capaConvResi,1.2055,
usa,colorado,resPvUtilityOpt,2025,capaConvResi,0.9,
usa,colorado,resPvUtilityOpt,2030,capaConvResi,0.6771,
usa,colorado,resPvUtilityOpt,2035,capaConvResi,0.5037,
usa,colorado,resPvUtilityOpt,2040,capaConvResi,0.3798,
usa,colorado,resPvUtilityOpt,2045,capaConvResi,0.289,
usa,colorado,resPvUtilityOpt,2050,capaConvResi,0.2147,
usa,delaware,resPvUtilityOpt,2020,capaConvResi,0.1899,
usa,delaware,resPvUtilityOpt,2025,capaConvResi,0.1404,
usa,delaware,resPvUtilityOpt,2030,capaConvResi,0.1074,
usa,florida,resPvUtilityOpt,2020,capaConvResi,0.5202,
usa,florida,resPvUtilityOpt,2025,capaConvResi,0.3964,
usa,florida,resPvUtilityOpt,2030,capaConvResi,0.2973,
usa,florida,resPvUtilityOpt,2035,capaConvResi,0.223,
usa,florida,resPvUtilityOpt,2040,capaConvResi,0.1652,
usa,florida,resPvUtilityOpt,2045,capaConvResi,0.1239,
usa,florida,resPvUtilityOpt,2050,capaConvResi,0.0909,
usa,georgia,resPvUtilityOpt,2020,capaConvResi,1.4945,
usa,georgia,resPvUtilityOpt,2025,capaConvResi,1.1229,
usa,georgia,resPvUtilityOpt,2030,capaConvResi,0.8422,
usa,georgia,resPvUtilityOpt,2035,capaConvResi,0.6275,
usa,georgia,resPvUtilityOpt,2040,capaConvResi,0.4707,
usa,georgia,resPvUtilityOpt,2045,capaConvResi,0.3551,
usa,georgia,resPvUtilityOpt,2050,capaConvResi,0.2643,
usa,illinois,resPvUtilityOpt,2020,capaConvResi,0.2065,
usa,illinois,resPvUtilityOpt,2025,capaConvResi,0.1569,
usa,illinois,resPvUtilityOpt,2030,capaConvResi,0.1156,
usa,illinois,resPvUtilityOpt,2035,capaConvResi,0.0826,
usa,indiana,resPvUtilityOpt,2020,capaConvResi,0.8009,
usa,indiana,resPvUtilityOpt,2025,capaConvResi,0.6028,
usa,indiana,resPvUtilityOpt,2030,capaConvResi,0.4542,
usa,indiana,resPvUtilityOpt,2035,capaConvResi,0.3386,
usa,indiana,resPvUtilityOpt,2040,capaConvResi,0.256,
usa,indiana,resPvUtilityOpt,2045,capaConvResi,0.1899,
usa,indiana,resPvUtilityOpt,2050,capaConvResi,0.1404,
usa,massachusetts,resPvUtilityOpt,2020,capaConvResi,2.1302,
usa,massachusetts,resPvUtilityOpt,2025,capaConvResi,1.5935,
usa,massachusetts,resPvUtilityOpt,2030,capaConvResi,1.1972,
usa,massachusetts,resPvUtilityOpt,2035,capaConvResi,0.9,
usa,massachusetts,resPvUtilityOpt,2040,capaConvResi,0.6771,
usa,massachusetts,resPvUtilityOpt,2045,capaConvResi,0.5037,
usa,massachusetts,resPvUtilityOpt,2050,capaConvResi,0.3798,
usa,maryland,resPvUtilityOpt,2020,capaConvResi,0.5615,
usa,maryland,resPvUtilityOpt,2025,capaConvResi,0.4211,
usa,maryland,resPvUtilityOpt,2030,capaConvResi,0.3138,
usa,maryland,resPvUtilityOpt,2035,capaConvResi,0.2395,
usa,maryland,resPvUtilityOpt,2040,capaConvResi,0.1734,
usa,maryland,resPvUtilityOpt,2045,capaConvResi,0.1322,
usa,maryland,resPvUtilityOpt,2050,capaConvResi,0.0991,
usa,northCarolina,resPvUtilityOpt,2020,capaConvResi,8.9417,
usa,northCarolina,resPvUtilityOpt,2025,capaConvResi,6.7042,
usa,northCarolina,resPvUtilityOpt,2030,capaConvResi,5.0282,
usa,northCarolina,resPvUtilityOpt,2035,capaConvResi,3.7732,
usa,northCarolina,resPvUtilityOpt,2040,capaConvResi,2.832,
usa,northCarolina,resPvUtilityOpt,2045,capaConvResi,2.1219,
usa,northCarolina,resPvUtilityOpt,2050,capaConvResi,1.5935,
usa,newJersey,resPvUtilityOpt,2020,capaConvResi,2.7494,
usa,newJersey,resPvUtilityOpt,2025,capaConvResi,2.0641,
usa,newJersey,resPvUtilityOpt,2030,capaConvResi,1.544,
usa,newJersey,resPvUtilityOpt,2035,capaConvResi,1.1642,
usa,newJersey,resPvUtilityOpt,2040,capaConvResi,0.867,
usa,newJersey,resPvUtilityOpt,2045,capaConvResi,0.6523,
usa,newJersey,resPvUtilityOpt,2050,capaConvResi,0.4872,
usa,newMexico,resPvUtilityOpt,2020,capaConvResi,1.932,
usa,newMexico,resPvUtilityOpt,2025,capaConvResi,1.4532,
usa,newMexico,resPvUtilityOpt,2030,capaConvResi,1.0899,
usa,newMexico,resPvUtilityOpt,2035,capaConvResi,0.8174,
usa,newMexico,resPvUtilityOpt,2040,capaConvResi,0.611,
usa,newMexico,resPvUtilityOpt,2045,capaConvResi,0.4624,
usa,newMexico,resPvUtilityOpt,2050,capaConvResi,0.3468,
usa,nevada,resPvUtilityOpt,2020,capaConvResi,6.0602,
usa,nevada,resPvUtilityOpt,2025,capaConvResi,4.5493,
usa,nevada,resPvUtilityOpt,2030,capaConvResi,3.4099,
usa,nevada,resPvUtilityOpt,2035,capaConvResi,2.5595,
usa,nevada,resPvUtilityOpt,2040,capaConvResi,1.9155,
usa,nevada,resPvUtilityOpt,2045,capaConvResi,1.4367,
usa,nevada,resPvUtilityOpt,2050,capaConvResi,1.0816,
usa,newYork,resPvUtilityOpt,2020,capaConvResi,0.5037,
usa,newYork,resPvUtilityOpt,2025,capaConvResi,0.3798,
usa,newYork,resPvUtilityOpt,2030,capaConvResi,0.2808,
usa,newYork,resPvUtilityOpt,2035,capaConvResi,0.2147,
usa,newYork,resPvUtilityOpt,2040,capaConvResi,0.1569,
usa,newYork,resPvUtilityOpt,2045,capaConvResi,0.1156,
usa,newYork,resPvUtilityOpt,2050,capaConvResi,0.0909,
usa,ohio,resPvUtilityOpt,2020,capaConvResi,0.2725,
usa,ohio,resPvUtilityOpt,2025,capaConvResi,0.2065,
usa,ohio,resPvUtilityOpt,2030,capaConvResi,0.1569,
usa,ohio,resPvUtilityOpt,2035,capaConvResi,0.1156,
usa,ohio,resPvUtilityOpt,2040,capaConvResi,0.0826,
usa,oregon,resPvUtilityOpt,2020,capaConvResi,0.1156,
usa,oregon,resPvUtilityOpt,2025,capaConvResi,0.0909,
usa,pennsylvania,resPvUtilityOpt,2020,capaConvResi,0.3386,
usa,pennsylvania,resPvUtilityOpt,2025,capaConvResi,0.2477,
usa,pennsylvania,resPvUtilityOpt,2030,capaConvResi,0.1899,
usa,pennsylvania,resPvUtilityOpt,2035,capaConvResi,0.1404,
usa,pennsylvania,resPvUtilityOpt,2040,capaConvResi,0.1074,
usa,tennessee,resPvUtilityOpt,2020,capaConvResi,0.2973,
usa,tennessee,resPvUtilityOpt,2025,capaConvResi,0.223,
usa,tennessee,resPvUtilityOpt,2030,capaConvResi,0.1652,
usa,tennessee,resPvUtilityOpt,2035,capaConvResi,0.1239,
usa,tennessee,resPvUtilityOpt,2040,capaConvResi,0.0909,
usa,texas,resPvUtilityOpt,2020,capaConvResi,1.9733,
usa,texas,resPvUtilityOpt,2025,capaConvResi,1.4779,
usa,texas,resPvUtilityOpt,2030,capaConvResi,1.1064,
usa,texas,resPvUtilityOpt,2035,capaConvResi,0.8339,
usa,texas,resPvUtilityOpt,2040,capaConvResi,0.6275,
usa,texas,resPvUtilityOpt,2045,capaConvResi,0.4707,
usa,texas,resPvUtilityOpt,2050,capaConvResi,0.3551,
usa,utah,resPvUtilityOpt,2020,capaConvResi,1.0321,
usa,utah,resPvUtilityOpt,2025,capaConvResi,0.7762,
usa,utah,resPvUtilityOpt,2030,capaConvResi,0.578,
usa,utah,resPvUtilityOpt,2035,capaConvResi,0.4376,
usa,utah,resPvUtilityOpt,2040,capaConvResi,0.322,
usa,utah,resPvUtilityOpt,2045,capaConvResi,0.2477,
usa,utah,resPvUtilityOpt,2050,capaConvResi,0.1817,
usa,vermont,resPvUtilityOpt,2020,capaConvResi,0.1982,
usa,vermont,resPvUtilityOpt,2025,capaConvResi,0.1487,
usa,vermont,resPvUtilityOpt,2030,capaConvResi,0.1156,
usa,vermont,resPvUtilityOpt,2035,capaConvResi,0.0826,
usa,arizona,resWindOnshoreOpt,2020,capaConvResi,0.4451,
usa,arizona,resWindOnshoreOpt,2025,capaConvResi,0.3338,
usa,arizona,resWindOnshoreOpt,2030,capaConvResi,0.2515,
usa,arizona,resWindOnshoreOpt,2035,capaConvResi,0.1892,
usa,arizona,resWindOnshoreOpt,2040,capaConvResi,0.1402,
usa,arizona,resWindOnshoreOpt,2045,capaConvResi,0.1069,
usa,arizona,resWindOnshoreOpt,2050,capaConvResi,0.0802,
usa,california,resWindOnshoreOpt,2020,capaConvResi,9.5822,
usa,california,resWindOnshoreOpt,2025,capaConvResi,7.1856,
usa,california,resWindOnshoreOpt,2030,capaConvResi,5.3897,
usa,california,resWindOnshoreOpt,2035,capaConvResi,4.0412,
usa,california,resWindOnshoreOpt,2040,capaConvResi,3.0309,
usa,california,resWindOnshoreOpt,2045,capaConvResi,2.2743,
usa,california,resWindOnshoreOpt,2050,capaConvResi,1.7046,
usa,colorado,resWindOnshoreOpt,2020,capaConvResi,4.9558,
usa,colorado,resWindOnshoreOpt,2025,capaConvResi,3.7163,
usa,colorado,resWindOnshoreOpt,2030,capaConvResi,2.7861,
usa,colorado,resWindOnshoreOpt,2035,capaConvResi,2.0896,
usa,colorado,resWindOnshoreOpt,2040,capaConvResi,1.5689,
usa,colorado,resWindOnshoreOpt,2045,capaConvResi,1.175,
usa,colorado,resWindOnshoreOpt,2050,capaConvResi,0.8813,
usa,iowa,resWindOnshoreOpt,2020,capaConvResi,10.5391,
usa,iowa,resWindOnshoreOpt,2025,capaConvResi,7.9043,
usa,iowa,resWindOnshoreOpt,2030,capaConvResi,5.9283,
usa,iowa,resWindOnshoreOpt,2035,capaConvResi,4.4462,
usa,iowa,resWindOnshoreOpt,2040,capaConvResi,3.3336,
usa,iowa,resWindOnshoreOpt,2045,capaConvResi,2.5013,
usa,iowa,resWindOnshoreOpt,2050,capaConvResi,1.876,
usa,idaho,resWindOnshoreOpt,2020,capaConvResi,1.6134,
usa,idaho,resWindOnshoreOpt,2025,capaConvResi,1.2106,
usa,idaho,resWindOnshoreOpt,2030,capaConvResi,0.908,
usa,idaho,resWindOnshoreOpt,2035,capaConvResi,0.681,
usa,idaho,resWindOnshoreOpt,2040,capaConvResi,0.5096,
usa,idaho,resWindOnshoreOpt,2045,capaConvResi,0.3828,
usa,idaho,resWindOnshoreOpt,2050,capaConvResi,0.2871,
usa,illinois,resWindOnshoreOpt,2020,capaConvResi,6.3822,
usa,illinois,resWindOnshoreOpt,2025,capaConvResi,4.7867,
usa,illinois,resWindOnshoreOpt,2030,capaConvResi,3.5895,
usa,illinois,resWindOnshoreOpt,2035,capaConvResi,2.6927,
usa,illinois,resWindOnshoreOpt,2040,capaConvResi,2.0206,
usa,illinois,resWindOnshoreOpt,2045,capaConvResi,1.5155,
usa,illinois,resWindOnshoreOpt,2050,capaConvResi,1.1372,
usa,indiana,resWindOnshoreOpt,2020,capaConvResi,2.9041,
usa,indiana,resWindOnshoreOpt,2025,capaConvResi,2.1786,
usa,indiana,resWindOnshoreOpt,2030,capaConvResi,1.6334,
usa,indiana,resWindOnshoreOpt,2035,capaConvResi,1.224,
usa,indiana,resWindOnshoreOpt,2040,capaConvResi,0.9191,
usa,indiana,resWindOnshoreOpt,2045,capaConvResi,0.6899,
usa,indiana,resWindOnshoreOpt,2050,capaConvResi,0.5163,
usa,kansas,resWindOnshoreOpt,2020,capaConvResi,5.9639,
usa,kansas,resWindOnshoreOpt,2025,capaConvResi,4.4729,
usa,kansas,resWindOnshoreOpt,2030,capaConvResi,3.3558,
usa,kansas,resWindOnshoreOpt,2035,capaConvResi,2.5169,
usa,kansas,resWindOnshoreOpt,2040,capaConvResi,1.8871,
usa,kansas,resWindOnshoreOpt,2045,capaConvResi,1.4153,
usa,kansas,resWindOnshoreOpt,2050,capaConvResi,1.0615,
usa,massachusetts,resWindOnshoreOpt,2020,capaConvResi,0.1402,
usa,massachusetts,resWindOnshoreOpt,2025,capaConvResi,0.1046,
usa,massachusetts,resWindOnshoreOpt,2030,capaConvResi,0.0802,
usa,massachusetts,resWindOnshoreOpt,2035,capaConvResi,0.0601,
usa,massachusetts,resWindOnshoreOpt,2040,capaConvResi,0.0446,
usa,massachusetts,resWindOnshoreOpt,2045,capaConvResi,0.0334,
usa,massachusetts,resWindOnshoreOpt,2050,capaConvResi,0.0245,
usa,maryland,resWindOnshoreOpt,2020,capaConvResi,0.3183,
usa,maryland,resWindOnshoreOpt,2025,capaConvResi,0.2382,
usa,maryland,resWindOnshoreOpt,2030,capaConvResi,0.1781,
usa,maryland,resWindOnshoreOpt,2035,capaConvResi,0.1336,
usa,maryland,resWindOnshoreOpt,2040,capaConvResi,0.1002,
usa,maryland,resWindOnshoreOpt,2045,capaConvResi,0.0757,
usa,maryland,resWindOnshoreOpt,2050,capaConvResi,0.0557,
usa,maine,resWindOnshoreOpt,2020,capaConvResi,1.0237,
usa,maine,resWindOnshoreOpt,2025,capaConvResi,0.7678,
usa,maine,resWindOnshoreOpt,2030,capaConvResi,0.5764,
usa,maine,resWindOnshoreOpt,2035,capaConvResi,0.4318,
usa,maine,resWindOnshoreOpt,2040,capaConvResi,0.3227,
usa,maine,resWindOnshoreOpt,2045,capaConvResi,0.2426,
usa,maine,resWindOnshoreOpt,2050,capaConvResi,0.1825,
usa,michigan,resWindOnshoreOpt,2020,capaConvResi,2.5525,
usa,michigan,resWindOnshoreOpt,2025,capaConvResi,1.9138,
usa,michigan,resWindOnshoreOpt,2030,capaConvResi,1.4354,
usa,michigan,resWindOnshoreOpt,2035,capaConvResi,1.0771,
usa,michigan,resWindOnshoreOpt,2040,capaConvResi,0.8078,
usa,michigan,resWindOnshoreOpt,2045,capaConvResi,0.6053,
usa,michigan,resWindOnshoreOpt,2050,capaConvResi,0.454,
usa,minnesota,resWindOnshoreOpt,2020,capaConvResi,5.4209,
usa,minnesota,resWindOnshoreOpt,2025,capaConvResi,4.0657,
usa,minnesota,resWindOnshoreOpt,2030,capaConvResi,3.0487,
usa,minnesota,resWindOnshoreOpt,2035,capaConvResi,2.2877,
usa,minnesota,resWindOnshoreOpt,2040,capaConvResi,1.7158,
usa,minnesota,resWindOnshoreOpt,2045,capaConvResi,1.2863,
usa,minnesota,resWindOnshoreOpt,2050,capaConvResi,0.9658,
usa,missouri,resWindOnshoreOpt,2020,capaConvResi,0.7656,
usa,missouri,resWindOnshoreOpt,2025,capaConvResi,0.5742,
usa,missouri,resWindOnshoreOpt,2030,capaConvResi,0.4295,
usa,missouri,resWindOnshoreOpt,2035,capaConvResi,0.3227,
usa,missouri,resWindOnshoreOpt,2040,capaConvResi,0.2426,
usa,missouri,resWindOnshoreOpt,2045,capaConvResi,0.1825,
usa,missouri,resWindOnshoreOpt,2050,capaConvResi,0.1358,
usa,montana,resWindOnshoreOpt,2020,capaConvResi,1.106,
usa,montana,resWindOnshoreOpt,2025,capaConvResi,0.8301,
usa,montana,resWindOnshoreOpt,2030,capaConvResi,0.6209,
usa,montana,resWindOnshoreOpt,2035,capaConvResi,0.4674,
usa,montana,resWindOnshoreOpt,2040,capaConvResi,0.3494,
usa,montana,resWindOnshoreOpt,2045,capaConvResi,0.2626,
usa,montana,resWindOnshoreOpt,2050,capaConvResi,0.1959,
usa,northDakota,resWindOnshoreOpt,2020,capaConvResi,3.7808,
usa,northDakota,resWindOnshoreOpt,2025,capaConvResi,2.8351,
usa,northDakota,resWindOnshoreOpt,2030,capaConvResi,2.1274,
usa,northDakota,resWindOnshoreOpt,2035,capaConvResi,1.5956,
usa,northDakota,resWindOnshoreOpt,2040,capaConvResi,1.195,
usa,northDakota,resWindOnshoreOpt,2045,capaConvResi,0.8968,
usa,northDakota,resWindOnshoreOpt,2050,capaConvResi,0.6721,
usa,nebraska,resWindOnshoreOpt,2020,capaConvResi,1.4777,
usa,nebraska,resWindOnshoreOpt,2025,capaConvResi,1.1083,
usa,nebraska,resWindOnshoreOpt,2030,capaConvResi,0.8301,
usa,nebraska,resWindOnshoreOpt,2035,capaConvResi,0.6231,
usa,nebraska,resWindOnshoreOpt,2040,capaConvResi,0.4674,
usa,nebraska,resWindOnshoreOpt,2045,capaConvResi,0.3516,
usa,nebraska,resWindOnshoreOpt,2050,capaConvResi,0.2626,
usa,newHampshire,resWindOnshoreOpt,2020,capaConvResi,0.2849,
usa,newHampshire,resWindOnshoreOpt,2025,capaConvResi,0.2137,
usa,newHampshire,resWindOnshoreOpt,2030,capaConvResi,0.1603,
usa,newHampshire,resWindOnshoreOpt,2035,capaConvResi,0.1202,
usa,newHampshire,resWindOnshoreOpt,2040,capaConvResi,0.0913,
usa,newHampshire,resWindOnshoreOpt,2045,capaConvResi,0.0668,
usa,newHampshire,resWindOnshoreOpt,2050,capaConvResi,0.0512,
usa,newMexico,resWindOnshoreOpt,2020,capaConvResi,1.7736,
usa,newMexico,resWindOnshoreOpt,2025,capaConvResi,1.3308,
usa,newMexico,resWindOnshoreOpt,2030,capaConvResi,0.997,
usa,newMexico,resWindOnshoreOpt,2035,capaConvResi,0.7478,
usa,newMexico,resWindOnshoreOpt,2040,capaConvResi,0.5608,
usa,newMexico,resWindOnshoreOpt,2045,capaConvResi,0.4206,
usa,newMexico,resWindOnshoreOpt,2050,capaConvResi,0.316,
usa,nevada,resWindOnshoreOpt,2020,capaConvResi,0.2515,
usa,nevada,resWindOnshoreOpt,2025,capaConvResi,0.187,
usa,nevada,resWindOnshoreOpt,2030,capaConvResi,0.1402,
usa,nevada,resWindOnshoreOpt,2035,capaConvResi,0.1046,
usa,nevada,resWindOnshoreOpt,2040,capaConvResi,0.0802,
usa,nevada,resWindOnshoreOpt,2045,capaConvResi,0.0601,
usa,nevada,resWindOnshoreOpt,2050,capaConvResi,0.0446,
usa,newYork,resWindOnshoreOpt,2020,capaConvResi,2.9219,
usa,newYork,resWindOnshoreOpt,2025,capaConvResi,2.192,
usa,newYork,resWindOnshoreOpt,2030,capaConvResi,1.6445,
usa,newYork,resWindOnshoreOpt,2035,capaConvResi,1.2329,
usa,newYork,resWindOnshoreOpt,2040,capaConvResi,0.9258,
usa,newYork,resWindOnshoreOpt,2045,capaConvResi,0.6943,
usa,newYork,resWindOnshoreOpt,2050,capaConvResi,0.5208,
usa,ohio,resWindOnshoreOpt,2020,capaConvResi,0.721,
usa,ohio,resWindOnshoreOpt,2025,capaConvResi,0.5408,
usa,ohio,resWindOnshoreOpt,2030,capaConvResi,0.4051,
usa,ohio,resWindOnshoreOpt,2035,capaConvResi,0.3049,
usa,ohio,resWindOnshoreOpt,2040,capaConvResi,0.227,
usa,ohio,resWindOnshoreOpt,2045,capaConvResi,0.1714,
usa,ohio,resWindOnshoreOpt,2050,capaConvResi,0.1291,
usa,oklahoma,resWindOnshoreOpt,2020,capaConvResi,8.365,
usa,oklahoma,resWindOnshoreOpt,2025,capaConvResi,6.2732,
usa,oklahoma,resWindOnshoreOpt,2030,capaConvResi,4.7043,
usa,oklahoma,resWindOnshoreOpt,2035,capaConvResi,3.5294,
usa,oklahoma,resWindOnshoreOpt,2040,capaConvResi,2.6459,
